,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title
3398,1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,True,45,540,11,19,Beginner Level,1 hour,2017-04-15T00:56:41Z,Web Development,Create Ajax Chat App PHP  Mysql
3399,736250,Mastering Thymeleaf with Spring,https://www.udemy.com/mastering-thymeleaf-with-spring/,True,75,942,161,64,All Levels,4.5 hours,2016-02-05T20:42:25Z,Web Development,Mastering Thymeleaf Spring
3400,617886,Learn Rails Programming in Less than 2 Hours,https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/,True,35,2470,24,19,All Levels,2.5 hours,2015-09-23T02:21:50Z,Web Development,Learn Rails Programming 2 Hours
3401,934570,Wordpress Backup & Restore,https://www.udemy.com/wordpress-backup-restore/,True,95,478,37,18,All Levels,1.5 hours,2016-09-15T17:20:21Z,Web Development,Wordpress Backup  Restore
3402,760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,True,100,2558,12,36,Beginner Level,3 hours,2016-02-14T18:51:48Z,Web Development,Learn JavaScript Dynamic Interactive Projects Beginners
3403,780058,Build Modern Websites Super Fast,https://www.udemy.com/build-modern-websites-in-1-hour/,True,25,2178,22,19,All Levels,1.5 hours,2016-03-10T00:04:59Z,Web Development,Build Modern Websites Super Fast
3404,828042,SAP - Learn SAPUI5 Professional Development,https://www.udemy.com/learn-sapui5/,True,195,860,201,56,All Levels,7 hours,2016-04-25T15:22:50Z,Web Development,SAP  Learn SAPUI5 Professional Development
3405,473338,Wordpress Security,https://www.udemy.com/easy-wordpress-security/,True,95,2888,26,24,All Levels,2.5 hours,2015-04-13T17:53:02Z,Web Development,Wordpress Security
3406,14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,https://www.udemy.com/learning-html5/,True,50,3026,60,67,All Levels,7 hours,2012-02-28T18:52:32Z,Web Development,Learn HTML5 Pace Ideal Beginners
3407,713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,True,20,2164,290,70,All Levels,8.5 hours,2016-01-08T17:16:48Z,Web Development,Build Amazon clone Nodejs  MongoDB  Stripe Payment
3408,701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,True,195,10874,114,59,Beginner Level,7.5 hours,2016-01-25T18:00:51Z,Web Development,Build Real World Websites Scratch HTML5 CSS3
3409,1198704,How to become an App Developer,https://www.udemy.com/how-to-become-an-app-developer/,True,200,1935,17,10,Beginner Level,1 hour,2017-05-19T21:39:35Z,Web Development,App Developer
3410,807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,True,50,1871,154,60,Intermediate Level,13.5 hours,2016-03-30T21:15:15Z,Web Development,Modern JavaScript Building RealWorld RealTime Apps
3411,607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,True,90,7789,59,23,Beginner Level,1.5 hours,2015-10-01T17:43:34Z,Web Development,JavaScript Introduction Object Oriented JavaScript
3412,587902,Core HTML How to get online quickly HTML to HTML5 ,https://www.udemy.com/web-development-introduction-html-html5-course/,True,90,10394,33,34,Beginner Level,3.5 hours,2015-08-21T18:53:23Z,Web Development,Core HTML online quickly HTML HTML5
3413,963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,True,120,17759,64,37,Beginner Level,3 hours,2016-09-26T14:48:26Z,Web Development,Building Websites JavaScript DOM
3414,552198,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,True,200,4714,149,28,All Levels,4 hours,2015-07-16T22:09:55Z,Web Development,Complete Login Registration System PHP MYSQL
3415,916902,The Complete E-Commerce Web Developer Course 5.0,https://www.udemy.com/e-commerce-web-developer-course/,True,195,3209,58,96,All Levels,12.5 hours,2016-09-13T16:12:58Z,Web Development,Complete ECommerce Web Developer Course 50
3416,778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,True,120,14118,30,27,Beginner Level,2 hours,2016-03-01T23:04:23Z,Web Development,HTML5 canvas Bootcamp beginners 25 easy steps
3417,26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,True,50,11847,57,57,All Levels,7.5 hours,2012-10-17T11:07:41Z,Web Development,Advanced HTML5 Tutorial Web Developers
3418,460056,Learn the Basics of Programming for Marketers,https://www.udemy.com/basic-programming-for-marketers/,True,55,11339,43,26,Beginner Level,3.5 hours,2015-04-21T17:24:26Z,Web Development,Learn Basics Programming Marketers
3419,641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,True,85,1156,13,28,Beginner Level,2.5 hours,2015-10-21T20:14:34Z,Web Development,Css Beginners
3420,417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,True,55,1534,33,18,All Levels,1.5 hours,2015-03-02T23:34:14Z,Web Development,GRUNT js Automate web development tasks save time
3421,707682,Mastering Web and Mobile Debugging Using Chrome Dev Tools,https://www.udemy.com/mastering-web-and-mobile-debugging-using-chrome-dev-tools/,True,195,1102,12,21,All Levels,2 hours,2016-01-29T21:02:49Z,Web Development,Mastering Web Mobile Debugging Chrome Dev Tools
3422,913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,True,20,783,20,13,Beginner Level,37 mins,2016-07-28T18:50:58Z,Web Development,HTML  Beginner Guide HTML writing
3423,684794,Build Web Apps Using EmberJS: The Complete Course,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,True,40,627,126,31,All Levels,4.5 hours,2015-12-10T18:01:55Z,Web Development,Build Web Apps EmberJS Complete Course
3424,326326,SharePoint 2013 Development using C# - Part I,https://www.udemy.com/sharepoint2013development/,True,50,891,101,119,All Levels,8.5 hours,2014-11-06T13:59:44Z,Web Development,SharePoint 2013 Development C 
3425,436496,SAP Crystal Reports with ASP.Net (Step by step),https://www.udemy.com/sap-crystalreports-for-beginners/,False,Free,7484,304,5,Beginner Level,1 hour,2015-03-04T01:33:32Z,Web Development,SAP Crystal Reports ASPNet Step step
3426,525114,Building Responsive Data Visualizations with D3 JS,https://www.udemy.com/building-responsive-data-visualizations-with-d3js/,True,85,876,59,28,All Levels,2 hours,2015-06-12T20:17:52Z,Web Development,Building Responsive Data Visualizations D3 JS
3427,709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,True,20,1235,25,7,All Levels,38 mins,2016-01-06T17:49:01Z,Web Development,Learn Rails Programming 30 Minute  Lite
3428,413618,SASS - Beginner Crash Course,https://www.udemy.com/sass-beginner-crash-course/,True,25,1143,34,13,Beginner Level,1 hour,2015-02-12T17:13:26Z,Web Development,SASS  Beginner Crash Course
3429,821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,True,40,450,61,41,All Levels,6 hours,2016-04-14T18:43:47Z,Web Development,Angular 2 Fundamentals Web Developers
3430,392836,Easily Learn Web Development With Drop & Drag: OptimizePress,https://www.udemy.com/optimizepress/,True,20,1442,9,25,Beginner Level,2 hours,2015-01-23T06:46:27Z,Web Development,Easily Learn Web Development Drop  Drag OptimizePress
3431,1115126,XML XSLT - Crash Course for Beginners,https://www.udemy.com/xml-xslt-crash-course-for-beginners/,True,45,426,4,9,All Levels,1 hour,2017-02-19T18:11:07Z,Web Development,XML XSLT  Crash Course Beginners
3432,348920,Create Your Own Successful Online School To Sell Courses,https://www.udemy.com/create-an-online-school-website-with-joomla/,True,95,2814,14,39,Beginner Level,2 hours,2014-11-18T04:02:55Z,Web Development,Create Successful Online School Sell Courses
3433,1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,False,Free,4645,171,19,Intermediate Level,2 hours,2017-02-28T16:27:45Z,Web Development,Flask Tutorial Step Step
3434,778084,Ruby on Rails a Beginners Guide ,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,False,Free,13130,346,88,Beginner Level,6.5 hours,2016-03-18T14:58:53Z,Web Development,Ruby Rails Beginners Guide
3435,1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,False,Free,3933,23,14,Beginner Level,3 hours,2017-05-09T22:13:22Z,Web Development,Mastering Basic CSS Selectors
3436,744618,Create a Website Similar to Facebook from Scratch!,https://www.udemy.com/clone-facebook/,True,25,2197,9,12,All Levels,1.5 hours,2016-02-09T06:15:07Z,Web Development,Create Website Similar Facebook Scratch
3437,473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,True,125,1318,78,51,All Levels,4.5 hours,2015-04-13T19:00:50Z,Web Development,Comprehensive TypeScript
3438,470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,True,50,1553,35,43,Beginner Level,5.5 hours,2015-04-12T22:20:58Z,Web Development,Essential HTML CSS  HTML5 Training
3439,758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,True,80,2007,10,113,All Levels,5.5 hours,2016-02-18T00:21:26Z,Web Development,HTML 5 CSS 3  tricks workarounds
3440,505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,True,45,1540,19,39,Beginner Level,3 hours,2015-05-21T19:37:46Z,Web Development,Register Domain Set Hosting Edit Web Pages
3441,568524,WordPress Plugins Treasure Chest,https://www.udemy.com/best-wordpress-plugins-treasure-chest/,True,25,1655,10,44,Intermediate Level,3 hours,2015-08-06T21:01:21Z,Web Development,WordPress Plugins Treasure Chest
3442,890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,False,Free,12201,217,24,Beginner Level,5.5 hours,2016-07-06T16:35:25Z,Web Development,Practical Understanding PHP MySQL
3443,332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,True,200,1284,46,30,All Levels,1.5 hours,2014-11-18T06:03:56Z,Web Development,AngularJS Beginners SinglePage Applications Easy
3444,431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,True,50,869,125,78,All Levels,14 hours,2015-03-17T16:54:15Z,Web Development,Building Social Network PHP  MySQL Scratch
3445,1115128,XML DOM - Crash Course for Beginners,https://www.udemy.com/xml-dom-crash-course-for-beginners/,True,45,396,6,8,All Levels,34 mins,2017-02-19T23:41:32Z,Web Development,XML DOM  Crash Course Beginners
3446,716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,False,Free,7142,41,25,All Levels,4 hours,2016-02-02T23:35:43Z,Web Development,Create Powerful Website Cool Bootstrap Framework
3447,467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,True,150,1414,14,22,All Levels,2.5 hours,2015-05-14T22:21:39Z,Web Development,HTML5 CSS3 Start building beautiful websites
3448,212376,Getting Started as a Web Developer,https://www.udemy.com/refactoru-getting-started-as-a-web-developer/,False,Free,9833,241,15,Beginner Level,1 hour,2014-08-16T22:20:47Z,Web Development,Getting Started Web Developer
3449,496006,Learn Laravel: Create Your Web App Step-By-Step,https://www.udemy.com/laravel-5-course-learn-php-laravel/,True,45,604,47,35,All Levels,4 hours,2015-05-20T19:48:45Z,Web Development,Learn Laravel Create Web App StepByStep
3450,756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,True,50,685,37,14,Intermediate Level,1 hour,2016-05-16T00:11:41Z,Web Development,Professional Web Scraping Java
3451,592594,3D Programming with WebGL and Babylon.js for Beginners,https://www.udemy.com/webgl-tutorial/,True,200,549,49,18,Intermediate Level,2 hours,2015-08-31T21:07:26Z,Web Development,3D Programming WebGL Babylonjs Beginners
3452,520308,Learn to make a colorful one page website,https://www.udemy.com/learn-to-make-a-colorful-one-page-website/,True,200,1220,16,16,All Levels,34 mins,2015-06-05T18:09:58Z,Web Development,Learn colorful page website
3453,494510,WordPress Plugin Tutorial,https://www.udemy.com/wordpress-plugin-tutorial/,True,40,1588,8,15,Beginner Level,34 mins,2015-05-14T21:38:00Z,Web Development,WordPress Plugin Tutorial
3454,212624,Introduction to HTML,https://www.udemy.com/refactoru-intro-html/,False,Free,8371,212,18,Beginner Level,1.5 hours,2014-08-30T01:33:38Z,Web Development,Introduction HTML
3455,1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,True,65,2570,17,87,All Levels,5 hours,2017-06-29T18:10:15Z,Web Development,Learn JavaScript ScratchBecome Rated Web Developer
3456,326244,"Installing Wordpress 4 - Installation, Registrars & Hosting",https://www.udemy.com/installing-wordpress-domain-registrars-and-web-hosting/,True,45,6117,188,28,Beginner Level,2.5 hours,2014-10-31T07:21:32Z,Web Development,Installing Wordpress 4  Installation Registrars  Hosting
3457,573716,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,True,35,5368,78,20,All Levels,2 hours,2015-08-05T18:47:48Z,Web Development,Learn PHP Programming Absolute Beginners
3458,1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,True,195,2225,14,64,All Levels,6.5 hours,2017-06-05T18:20:34Z,Web Development,WordPress Beginners 2017  Google AdSense Implementation
3459,1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,True,95,2086,56,22,Beginner Level,1 hour,2016-12-12T16:52:38Z,Web Development,JavaScript beginners 1 hour
3460,1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,True,20,1732,15,48,All Levels,4.5 hours,2017-06-06T22:27:23Z,Web Development,HTML5 CSS Beginner Expert
3461,288466,Become a Kick-Ass Web Developer: From Newbie to Pro,https://www.udemy.com/become-a-web-developer/,True,200,6751,44,353,All Levels,48.5 hours,2014-10-02T15:47:45Z,Web Development,KickAss Web Developer Newbie Pro
3462,581256,Django Tutorial: Build Your First App Fast & Free! ,https://www.udemy.com/create-your-first-django-website-fast-free/,True,20,5228,180,27,Beginner Level,2.5 hours,2015-09-08T00:17:23Z,Web Development,Django Tutorial Build App Fast  Free
3463,1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,True,40,1477,17,27,Intermediate Level,6 hours,2017-04-24T00:18:42Z,Web Development,Create social network PHP Mysqli HTML Css JQuery
3464,863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,True,50,1626,81,18,All Levels,1.5 hours,2016-06-15T23:04:19Z,Web Development,PHP  Send Receive Mobile Text Messages SMS
3465,681514,Complete PHP Course with OOP Start to Finish!,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,True,200,4529,54,29,All Levels,2 hours,2015-11-26T22:25:33Z,Web Development,Complete PHP Course OOP Start Finish
3466,864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,True,40,3254,92,16,Beginner Level,1.5 hours,2016-06-07T17:35:07Z,Web Development,Coding Easy HTML  CSS Beginners
