course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,True,65,3380,50,16,Beginner Level,2 hours,2015-10-14T22:08:17Z,Web Development
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/web-development-course-learn-in-just-1-day-by-pooja-thakar/,True,20,1030,11,30,All Levels,2.5 hours,2017-05-12T14:45:01Z,Web Development
1026206,Website Builder Software Previews,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/,True,25,1406,12,20,Beginner Level,1 hour,2016-12-15T04:55:26Z,Web Development
484872,Learn How to Create Your Own Social Network,https://www.udemy.com/create-your-own-social-network/,True,50,4732,5,14,All Levels,2 hours,2015-04-24T23:54:06Z,Web Development
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/learn-by-example-html-css-javascript/,True,50,1724,72,94,All Levels,13 hours,2016-02-29T23:04:14Z,Web Development
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,True,20,1618,46,20,Beginner Level,1.5 hours,2016-05-13T05:09:09Z,Web Development
358508,Create Jekyll blog and host it on Github like a Ninja,https://www.udemy.com/create-free-jekyll-blog-on-github-pages-like-a-ninja/,True,20,5056,74,11,Beginner Level,2 hours,2014-12-13T04:48:15Z,Web Development
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,True,115,1562,42,34,Beginner Level,4 hours,2016-10-10T16:01:44Z,Web Development
904818,Web Security: Common Vulnerabilities And Their Mitigation,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/,True,50,1547,30,56,All Levels,8 hours,2016-07-14T16:24:08Z,Web Development
472526,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,True,40,2626,95,135,Beginner Level,6 hours,2015-07-01T18:55:13Z,Web Development
241590,Make a professional website - 30 Day Guarantee. Discounted!,https://www.udemy.com/make-your-own-business-website-beginner-and-intermediate/,True,20,11167,34,13,All Levels,2 hours,2014-06-23T16:03:41Z,Web Development
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,True,20,466,11,25,All Levels,2 hours,2017-04-20T16:15:04Z,Web Development
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,True,30,1355,14,29,All Levels,3.5 hours,2017-03-30T00:14:32Z,Web Development
642696,Build a Website in 30 Minutes,https://www.udemy.com/30-minute-website/,True,95,5065,40,12,Beginner Level,32 mins,2015-11-13T18:02:28Z,Web Development
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,True,20,1763,17,30,Beginner Level,2 hours,2017-02-24T17:28:52Z,Web Development
389240,How to Make a Website Without Coding- WordPress & Web Skills,https://www.udemy.com/make-a-website-without-code-wordpress-course/,True,30,6413,107,123,All Levels,9 hours,2015-04-28T17:32:23Z,Web Development
297044,Learn WCF And Web APIs From Scratch,https://www.udemy.com/learn-wcf-and-web-apis-from-scratch/,True,50,5398,358,83,Intermediate Level,10.5 hours,2014-10-08T02:50:31Z,Web Development
462668,How To Build A Website From Scratch + Blogging Blueprint,https://www.udemy.com/how-to-build-a-website-from-scratch-blogging-blueprint/,True,20,7017,37,28,All Levels,3.5 hours,2015-04-08T17:39:03Z,Web Development
565282,Learn To Create Different Website Layouts & Media Queries ,https://www.udemy.com/websitelayouts/,True,195,6510,45,22,All Levels,2 hours,2015-08-11T22:26:38Z,Web Development
1011550,Build Sign Up and Login Forms With Bootstrap Modal,https://www.udemy.com/build-sign-up-and-login-forms-with-bootstrap-modal/,True,20,1898,19,31,All Levels,4 hours,2016-11-17T18:55:02Z,Web Development
409618,"Build a Real Time web app in node.js , Angular.js, mongoDB",https://www.udemy.com/realtime-meanstack/,True,20,3299,166,34,All Levels,4 hours,2015-03-04T00:11:45Z,Web Development
1226008,Superb jQuery Course - Become Certified jQuery Developer,https://www.udemy.com/superb-jquery-course/,True,95,817,6,32,All Levels,1.5 hours,2017-05-28T23:56:09Z,Web Development
1211960,How To Build A Facebook Messenger Chat Bot From Scratch,https://www.udemy.com/how-to-build-a-facebook-messenger-chat-bot-from-scratch/,True,120,1798,20,24,Beginner Level,1.5 hours,2017-05-11T16:53:50Z,Web Development
1169848,"Build Your Own Calculator App with Javascript, HTML5 & CSS",https://www.udemy.com/create-a-calculator-web-app-with-javascript-html-css/,True,50,3688,49,11,All Levels,1 hour,2017-04-13T17:36:32Z,Web Development
896858,The Complete WordPress Development & Customization Course,https://www.udemy.com/the-complete-wordpress-development-customization-course/,True,100,1611,165,157,Expert Level,12.5 hours,2016-11-07T17:17:16Z,Web Development
696016,HTML CSS Easy steps to create a web template from scratch,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,True,200,11574,78,15,Beginner Level,1 hour,2015-12-14T19:48:12Z,Web Development
993148,Learn jQuery AJAX in 1 hour,https://www.udemy.com/jquery-ajax-course/,True,195,2547,62,18,Intermediate Level,1 hour,2016-10-27T18:01:40Z,Web Development
1145206,Develop Competitive Plugins for WordPress and WooCommerce,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,True,150,2063,18,12,All Levels,1 hour,2017-03-30T03:10:37Z,Web Development
534376,Get Results - Core Principles of Web Development Tricks Tips,https://www.udemy.com/web-development-foundations-base-for-your-coding-environment/,True,75,22355,54,26,All Levels,1.5 hours,2015-06-23T20:39:16Z,Web Development
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,https://www.udemy.com/introduction-to-json-javascript-object-notation-tutorial/,True,200,8577,69,31,All Levels,1.5 hours,2015-08-12T18:33:31Z,Web Development
1017116,Get to know HTML Learn HTML Basics,https://www.udemy.com/html-online-course/,True,200,10674,102,26,Beginner Level,2 hours,2016-11-22T15:09:59Z,Web Development
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,True,115,783,5,13,All Levels,1 hour,2017-06-09T00:12:57Z,Web Development
732556,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,True,20,12781,145,22,All Levels,2.5 hours,2016-01-27T18:16:28Z,Web Development
426196,JavaScript from Beginner to Expert,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,True,125,5484,439,92,All Levels,12.5 hours,2015-05-18T21:54:08Z,Web Development
747552,Build a website HTML5 CSS3 Beginner Course,https://www.udemy.com/how-to-build-a-website-html5-css3-beginner-course/,True,150,7884,44,28,Beginner Level,2 hours,2016-02-02T03:54:47Z,Web Development
556922,Learn Ruby on Rails: Stripe Payment Processing,https://www.udemy.com/learn-ruby-on-rails-stripe-payment-processing/,True,40,15724,33,29,All Levels,1.5 hours,2016-11-02T22:09:47Z,Web Development
1147064,WordPress For Beginners | No Coding Required,https://www.udemy.com/wordpress-for-beginners-no-coding-required/,True,20,3106,31,13,All Levels,1 hour,2017-04-15T00:32:58Z,Web Development
651780,jQuery For Beginners : A Basic Introduction,https://www.udemy.com/jquery-for-beginners-a-basic-introduction/,True,65,6293,165,8,Beginner Level,1 hour,2015-11-03T18:17:38Z,Web Development
944906,WordPress Plugins and Widgets,https://www.udemy.com/wordpress-plugins-and-widgets/,True,40,8711,29,12,Beginner Level,1 hour,2016-09-09T18:15:07Z,Web Development
674646,PHP Essential How to create build Amazing websites with PHP,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,True,75,8067,30,44,Beginner Level,3.5 hours,2015-11-26T04:12:48Z,Web Development
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,https://www.udemy.com/html-css-javascript/,True,170,9332,172,33,All Levels,3.5 hours,2015-11-18T22:45:19Z,Web Development
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,https://www.udemy.com/bootstrap-beginners-landing-page/,True,20,3271,278,54,Beginner Level,2.5 hours,2015-09-20T21:04:03Z,Web Development
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,True,125,1367,17,58,Beginner Level,6 hours,2017-04-24T23:55:11Z,Web Development
543090,Introduction to Coding with Ruby,https://www.udemy.com/newbie-to-ruby/,True,45,5077,126,66,Beginner Level,3.5 hours,2015-07-22T18:23:06Z,Web Development
611308,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,True,200,6508,137,90,All Levels,6.5 hours,2015-10-05T21:01:37Z,Web Development
959604,Angular JS Essentials,https://www.udemy.com/angular-js-crash-course/,True,195,4687,99,24,Beginner Level,4 hours,2017-01-03T15:31:13Z,Web Development
540724,How To Setup Web Hosting,https://www.udemy.com/how-to-setup-web-hosting/,False,Free,11758,242,8,Beginner Level,1 hour,2015-07-15T23:49:27Z,Web Development
1089652,"Web Application Development using Redis, Express, and Socket",https://www.udemy.com/web-application-development-using-redis-express-and-socket/,True,200,300,16,66,Beginner Level,6 hours,2017-02-09T17:10:16Z,Web Development
1049344,How to Start a WordPress Blog - Complete Beginners Guide!,https://www.udemy.com/how-to-start-a-blog-complete-beginners-guide/,False,Free,3784,85,32,Beginner Level,2 hours,2017-01-02T23:07:34Z,Web Development
786494,CSS3 Gradients for Web Designers,https://www.udemy.com/css3-gradients/,True,20,1209,9,21,All Levels,1.5 hours,2016-08-19T19:19:47Z,Web Development
611518,Learn ASP NET MVC 5 step by step,https://www.udemy.com/maruti-mvc5/,True,20,1428,91,32,Intermediate Level,3 hours,2015-10-06T19:00:39Z,Web Development
956888,Tumult Hype Pro Basics: HTML5 Animations Made Easier,https://www.udemy.com/tumult-hype-pro-basics-html5-animations-made-easier/,True,50,716,32,57,Beginner Level,4 hours,2016-09-14T17:15:45Z,Web Development
188828,Web Hosting Set Up and WordPress Installation For Beginners,https://www.udemy.com/web-hosting-wordpress-installation-for-beginners/,False,Free,12563,239,11,Beginner Level,34 mins,2014-04-09T02:58:17Z,Web Development
382258,Ruby on Rails 4---A Test-Driven Approach,https://www.udemy.com/ruby-on-rails-4-a-test-driven-approach/,True,100,1518,55,122,Beginner Level,19 hours,2015-02-17T20:34:13Z,Web Development
955138,AJAX :basics for beginners,https://www.udemy.com/ajaxbasics/,True,35,1241,23,9,All Levels,34 mins,2016-09-10T20:59:38Z,Web Development
1085064,Let's JavaScript!  Code a calculator,https://www.udemy.com/lets-javascript-beginners-coding-projects/,True,35,380,10,30,Beginner Level,2 hours,2017-02-23T05:36:41Z,Web Development
1038786,JavaScript from Beginner to Advanced,https://www.udemy.com/javascript-from-beginner-to-advanced/,True,195,395,18,57,All Levels,17 hours,2016-12-20T21:32:57Z,Web Development
512000,WordPress Theme Academy with Bootstrap,https://www.udemy.com/bootstrap-to-wordpress-build-custom-responsive-themes/,True,20,1169,110,64,Intermediate Level,7.5 hours,2015-09-10T00:48:11Z,Web Development
1148412,Building a eCommerce Startup in 4 Hours [Livestream],https://www.udemy.com/4-hour-startup-building-an-ecommerce-startup-and-marketing-it/,True,50,1114,8,23,Beginner Level,3 hours,2017-04-11T00:40:01Z,Web Development
1254172,Responsive PHP Registration Form: From Scratch,https://www.udemy.com/responsive-php-registration-form/,True,95,5738,9,35,All Levels,4 hours,2017-06-28T23:35:31Z,Web Development
1105778,A-Frame WebVR Programming Tutorial Series (Virtual Reality),https://www.udemy.com/a-frame-webvr/,True,40,6648,16,22,Beginner Level,1.5 hours,2017-05-24T05:25:53Z,Web Development
1240522,Learn Bootstrap And Make Responsive Websites,https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/,True,25,1605,10,32,All Levels,3.5 hours,2017-06-11T19:03:19Z,Web Development
903526,HTML Web Development Crash Course,https://www.udemy.com/html-tutorials/,True,20,4848,33,17,Beginner Level,1.5 hours,2016-08-02T21:33:39Z,Web Development
53256,Bootstrap Basics: Program Responsive Websites,https://www.udemy.com/code-responsive-website-twitter-bootstrap/,True,75,4743,393,28,All Levels,3 hours,2013-08-09T13:02:39Z,Web Development
1030440,Projects with JSON and APIs,https://www.udemy.com/projects-with-json-and-apis/,True,20,1520,34,23,All Levels,2 hours,2017-02-18T18:11:07Z,Web Development
947498,Web Design HTML CSS How to Create a Website from Scratch,https://www.udemy.com/html-css-how-to-create-a-website-from-scratch/,True,50,3601,28,22,Beginner Level,2 hours,2016-09-03T05:21:37Z,Web Development
761768,"Create Complete Sign up System using PHP, jQuery and Ajax",https://www.udemy.com/create-sign-up-system-using-jquery-ajax-and-php/,True,200,4033,40,25,All Levels,3 hours,2016-02-15T00:41:18Z,Web Development
173134,Adobe Flash for Beginners - Build Flash Website From Scratch,https://www.udemy.com/adobe-flash-for-beginners-build-flash-website-from-scratch/,True,200,17071,17,15,All Levels,1.5 hours,2014-03-01T08:48:55Z,Web Development
881210,Learn Complete WordPress for Building a Professional Sites,https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/,True,80,13708,92,62,All Levels,9 hours,2016-06-23T23:38:02Z,Web Development
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,https://www.udemy.com/master-google-chrome-developer-tools/,True,125,430,54,39,All Levels,2.5 hours,2017-04-04T21:05:51Z,Web Development
767656,Bootstrap Essential Training - Create Your Very Own Website,https://www.udemy.com/ultimate-bootstrap-basics-course-with-2-projects/,True,20,2643,34,83,All Levels,9 hours,2016-02-19T18:17:05Z,Web Development
671960,Angular 2 Jump Start With Typescript,https://www.udemy.com/angular-2-jump-start-with-typescript/,True,20,1731,90,74,All Levels,4 hours,2015-12-08T14:37:37Z,Web Development
686764,Learn Plugin Development in WordPress By Building  Projects,https://www.udemy.com/learn-plugin-development-in-wordpress-by-building-projects/,True,60,1313,121,62,All Levels,11 hours,2016-01-11T18:19:15Z,Web Development
862478,"Build Your Startup with No Coding (Design, Develop & Ship)",https://www.udemy.com/buildastartup/,True,30,775,245,82,All Levels,8 hours,2016-06-03T00:16:34Z,Web Development
834600,The Web Developers Guide: Learn HTML & CSS Fundamentals,https://www.udemy.com/become-a-professional-html-and-css-web-developer/,True,20,2243,27,97,All Levels,7 hours,2016-05-01T18:46:29Z,Web Development
690788,Learn PHP Programming for Absolute Beginners - Lite,https://www.udemy.com/learn-php-programming-for-absolute-beginners-lite/,True,20,2749,62,7,All Levels,41 mins,2015-12-15T20:46:34Z,Web Development
854756,Learn Drupal 8 - With a Live Project,https://www.udemy.com/learn-drupal-8-with-a-live-project/,True,55,2012,15,59,All Levels,3.5 hours,2017-03-17T00:11:02Z,Web Development
1023668,Supreme NodeJS Course - For Beginners,https://www.udemy.com/supreme-node-js-course/,True,200,1080,37,76,All Levels,3.5 hours,2016-11-29T19:03:48Z,Web Development
482404,CSS3 for beginners,https://www.udemy.com/css-learn-css-from-scratch/,True,195,3831,15,25,Beginner Level,1.5 hours,2015-04-23T17:43:44Z,Web Development
624578,Javascript for beginners,https://www.udemy.com/java-script-quick-beginner-introduction/,True,75,2071,57,14,Beginner Level,1.5 hours,2015-10-01T17:14:38Z,Web Development
753940,Become a Bootstrap Expert: Build 20 Layouts!,https://www.udemy.com/become-a-bootstrap-expert-build-20-layouts/,True,35,2755,57,179,All Levels,17.5 hours,2016-02-08T00:54:34Z,Web Development
862428,PHP : Learn to upload files to Amazon S3 and use CloudFront,https://www.udemy.com/php-learn-to-upload-files-to-amazon-s3-and-use-cloudfront/,True,50,1216,36,28,All Levels,3 hours,2016-06-15T22:08:40Z,Web Development
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,True,20,2314,77,25,All Levels,2 hours,2016-04-21T02:06:22Z,Web Development
599532,How to Set Up a Self-Hosted Wordpress Website in 30 Minutes,https://www.udemy.com/how-to-set-up-a-wordpress-website-custom-domain-in-30-mins/,False,Free,8770,261,13,Beginner Level,32 mins,2015-09-20T23:05:59Z,Web Development
